ID,e,LATITUDE,LONGITUDE,z,o,w,q,c,f
379498,21861,38.5364341,-75.7273239,ZIP,,,,51,0.003977539
379499,19931,38.5739681,-75.6230434,ZIP,,,,5,0.000389955
379500,19973,38.6388959,-75.6158987,ZIP,,,,1598,0.124629543
379502,19956,38.5477153,-75.5381577,ZIP,,,,1087,0.084776166
379503,19933,38.7286596,-75.6196693,ZIP,,,,576,0.044922789
379504,20733,38.8056527,-76.5322289,ZIP,,,,177,0.013804399
379505,20765,38.8419343,-76.5440441,ZIP,,,,21,0.00163781
379506,20764,38.8240899,-76.5062971,ZIP,,,,269,0.020979566
379507,21037,38.9192535,-76.5434919,ZIP,,,,1261,0.098346592
379508,21403,38.9421231,-76.4896281,ZIP,,,,1418,0.110591171
379509,21012,39.0465248,-76.4955521,ZIP,,,,1566,0.122133832
379511,21402,38.9866829,-76.4729049,ZIP,,,,1356,0.105755732
379512,21409,39.018435,-76.4425333,ZIP,,,,1384,0.107939479
379513,21666,38.940139,-76.3357899,ZIP,,,,916,0.071439713
379514,21122,39.1208382,-76.4948208,ZIP,,,,4133,0.322336609
379515,21056,39.0729414,-76.4285576,ZIP,,,,12,0.000935891
379516,21224,39.2748602,-76.5428334,ZIP,,,,2311,0.180237092
379518,21222,39.26484,-76.4925655,ZIP,,,,3829,0.298627359
379519,21052,39.2055764,-76.4470666,ZIP,,,,16,0.001247855
379520,21219,39.2274589,-76.4433049,ZIP,,,,682,0.05318983
379522,21221,39.2892049,-76.4347699,ZIP,,,,2774,0.216346904
379523,21647,38.812385,-76.2830793,ZIP,,,,20,0.001559819
379524,21624,38.8446734,-76.2698912,ZIP,,,,2,0.000155982
379525,21619,38.9434931,-76.2661641,ZIP,,,,356,0.027764779
379526,21638,38.9402014,-76.2076043,ZIP,,,,272,0.021213539
379527,21679,38.9204782,-76.0941153,ZIP,,,,45,0.003509593
379528,21658,38.9455485,-76.1432402,ZIP,,,,225,0.017547964
379529,21617,39.0493575,-76.044545,ZIP,,,,696,0.054281703
379530,21661,39.0961206,-76.2194881,ZIP,,,,115,0.00896896
379531,21620,39.2001765,-76.0979123,ZIP,,,,1186,0.09249727
379532,21678,39.3132791,-76.1122998,ZIP,,,,124,0.009670878
379533,21206,39.3384283,-76.5388766,ZIP,,,,3862,0.301201061
379534,21237,39.3419389,-76.4954428,ZIP,,,,1752,0.13664015
379536,21234,39.3934171,-76.5342276,ZIP,,,,4284,0.334113243
379538,21236,39.3884212,-76.4835503,ZIP,,,,2280,0.177819373
379539,21057,39.4487491,-76.5124737,ZIP,,,,361,0.028154734
379540,21128,39.4094278,-76.4474598,ZIP,,,,747,0.058259242
379541,21013,39.5114948,-76.4907992,ZIP,,,,317,0.024723132
379542,21082,39.4781364,-76.4735227,ZIP,,,,51,0.003977539
379543,21051,39.4726914,-76.4558413,ZIP,,,,30,0.002339729
379544,21047,39.5213851,-76.4387842,ZIP,,,,838,0.065356419
379545,21220,39.3472798,-76.3900797,ZIP,,,,2502,0.195133365
379546,21162,39.3901158,-76.4055821,ZIP,,,,227,0.017703946
379547,21087,39.4493139,-76.4132403,ZIP,,,,394,0.030728436
379548,21156,39.437208,-76.3964858,ZIP,,,,26,0.002027765
379549,21085,39.4458833,-76.3570074,ZIP,,,,995,0.077600998
379550,21010,39.3909318,-76.2926291,ZIP,,,,7,0.000545937
379551,21040,39.4364963,-76.2899645,ZIP,,,,1893,0.147636874
379552,21014,39.5360835,-76.3521843,ZIP,,,,2583,0.201450632
379553,21009,39.4668819,-76.2952295,ZIP,,,,1716,0.133832475
379555,21015,39.5441757,-76.292469,ZIP,,,,2164,0.168772422
379556,21084,39.6135609,-76.4664414,ZIP,,,,553,0.043128997
379557,21132,39.6946992,-76.4404051,ZIP,,,,217,0.016924037
379558,17352,39.7612015,-76.4998468,ZIP,,,,105,0.00818905
379559,17321,39.7496754,-76.4443448,ZIP,,,,167,0.013024489
379560,21050,39.5853432,-76.3921644,ZIP,,,,1374,0.107159569
379561,21154,39.6574489,-76.3604752,ZIP,,,,482,0.037591639
379562,21160,39.7002479,-76.3065437,ZIP,,,,191,0.014896272
379563,17302,39.8172603,-76.4136798,ZIP,,,,245,0.019107783
379564,17314,39.7555065,-76.3263006,ZIP,,,,456,0.035563875
379565,21017,39.4747665,-76.2344199,ZIP,,,,442,0.034472001
379566,21028,39.5659645,-76.249527,ZIP,,,,243,0.018951802
379567,21130,39.4773206,-76.1941813,ZIP,,,,7,0.000545937
379568,21001,39.5030559,-76.2020964,ZIP,,,,1500,0.11698643
379569,21610,39.3671146,-76.072497,ZIP,,,,24,0.001871783
379570,21667,39.3506208,-76.0421076,ZIP,,,,19,0.001481828
379571,21005,39.4881124,-76.14452,ZIP,,,,343,0.026750897
379572,21078,39.5592292,-76.1412483,ZIP,,,,1163,0.090703478
379573,21902,39.5519707,-76.0631472,ZIP,,,,8,0.000623928
379574,21903,39.5734384,-76.0390619,ZIP,,,,383,0.029870535
379575,21034,39.6407132,-76.2230315,ZIP,,,,219,0.017080019
379576,21918,39.6781932,-76.1758833,ZIP,,,,359,0.027998752
379577,17518,39.8089295,-76.2530137,ZIP,,,,98,0.007643113
379578,17563,39.7607479,-76.1933064,ZIP,,,,312,0.024333177
379579,21917,39.671632,-76.0973973,ZIP,,,,186,0.014506317
379580,21904,39.6154771,-76.0679598,ZIP,,,,555,0.043284979
379581,21911,39.6952438,-76.0326602,ZIP,,,,846,0.065980346
379582,19362,39.7507432,-76.0703829,ZIP,,,,451,0.03517392
379583,21625,38.8732047,-75.9960265,ZIP,,,,199,0.0155202
379584,21641,38.9179186,-75.9402133,ZIP,,,,5,0.000389955
379585,21657,38.968814,-75.9861397,ZIP,,,,43,0.003353611
379586,21629,38.8586716,-75.8250789,ZIP,,,,641,0.049992201
379587,21660,38.9557504,-75.8901072,ZIP,,,,316,0.024645141
379588,21639,38.9587283,-75.7824962,ZIP,,,,316,0.024645141
379589,21636,39.0252915,-75.8028056,ZIP,,,,93,0.007253159
379590,21623,39.1240349,-75.9667479,ZIP,,,,114,0.008890969
379591,21628,39.2331742,-75.9220501,ZIP,,,,42,0.00327562
379592,21645,39.3158186,-75.9561646,ZIP,,,,37,0.002885665
379593,21644,39.1124282,-75.8735211,ZIP,,,,6,0.000467946
379594,21607,39.1327137,-75.8542068,ZIP,,,,43,0.003353611
379595,21640,39.0681413,-75.8209483,ZIP,,,,117,0.009124942
379596,21649,39.1328931,-75.7706837,ZIP,,,,116,0.009046951
379597,21668,39.1911914,-75.8529999,ZIP,,,,138,0.010762752
379598,21651,39.2560846,-75.8515227,ZIP,,,,206,0.016066136
379599,21650,39.3143764,-75.817023,ZIP,,,,20,0.001559819
379600,19950,38.8184505,-75.5967427,ZIP,,,,496,0.038683513
379601,19952,38.9214242,-75.6284253,ZIP,,,,688,0.053657776
379602,19954,38.8970097,-75.5204569,ZIP,,,,118,0.009202932
379603,19943,39.0044358,-75.6069858,ZIP,,,,779,0.060754952
379604,19979,39.0488183,-75.5725665,ZIP,,,,42,0.00327562
379605,19964,39.0893253,-75.7205,ZIP,,,,108,0.008423023
379606,19953,39.152487,-75.6941327,ZIP,,,,316,0.024645141
379607,19938,39.2608775,-75.7076049,ZIP,,,,644,0.050226174
379608,19934,39.0847274,-75.6273547,ZIP,,,,906,0.070659803
379610,19904,39.1712928,-75.5875288,ZIP,,,,2632,0.205272188
379612,19936,39.219138,-75.5841327,ZIP,,,,30,0.002339729
379613,19977,39.2989462,-75.5461219,ZIP,,,,1435,0.111917018
379614,21919,39.4185549,-75.9337183,ZIP,,,,222,0.017313992
379615,21914,39.5723388,-75.978486,ZIP,,,,38,0.002963656
379616,21635,39.3347907,-75.8466245,ZIP,,,,108,0.008423023
379617,21913,39.4045986,-75.8679568,ZIP,,,,66,0.005147403
379618,21912,39.4194139,-75.8186314,ZIP,,,,74,0.005771331
379619,21915,39.4961474,-75.8481678,ZIP,,,,194,0.015130245
379620,21901,39.5854066,-75.9589554,ZIP,,,,1141,0.088987677
379621,19363,39.7905596,-75.9684791,ZIP,,,,1211,0.094447044
379622,21921,39.6271448,-75.8598906,ZIP,,,,3230,0.251910778
379624,21920,39.6574976,-75.8283258,ZIP,,,,16,0.001247855
379625,19352,39.7759188,-75.8896569,ZIP,,,,1555,0.121275932
379626,19390,39.8360969,-75.842359,ZIP,,,,950,0.074091405
379627,19350,39.7602758,-75.7963527,ZIP,,,,906,0.070659803
379628,19311,39.8210951,-75.7713469,ZIP,,,,635,0.049524255
379629,19374,39.8247469,-75.7597485,ZIP,,,,95,0.007409141
379630,19734,39.3816439,-75.6533217,ZIP,,,,930,0.072531586
379631,19701,39.583171,-75.7008991,ZIP,,,,2805,0.218764623
379633,19709,39.4945822,-75.6750036,ZIP,,,,3124,0.243643737
379634,19730,39.4638281,-75.6469335,ZIP,,,,28,0.002183747
379635,19733,39.5558256,-75.651088,ZIP,,,,5,0.000389955
379636,19706,39.5732445,-75.596191,ZIP,,,,107,0.008345032
379637,19731,39.5235845,-75.5875735,ZIP,,,,11,0.0008579
379638,19702,39.6181998,-75.7297243,ZIP,,,,3666,0.285914834
379639,19717,39.6784644,-75.7522728,ZIP,,,,3124,0.243643737
379640,19716,39.6895598,-75.7583913,ZIP,,,,941,0.073389487
379641,19711,39.713598,-75.7410726,ZIP,,,,3857,0.300811106
379643,19713,39.6707839,-75.7122985,ZIP,,,,1973,0.15387615
379644,19808,39.7376151,-75.6670572,ZIP,,,,2414,0.188270161
379646,19707,39.785685,-75.68364,ZIP,,,,1151,0.089767587
379647,19720,39.6469221,-75.6048524,ZIP,,,,4405,0.343550148
379648,8070,39.6191307,-75.5160963,ZIP,,,,878,0.068476057
379650,19804,39.7168623,-75.6176775,ZIP,,,,1150,0.089689596
379651,19805,39.7437988,-75.5938423,ZIP,,,,2958,0.230697239
379652,19806,39.7633054,-75.5641419,ZIP,,,,195,0.015208236
379653,19807,39.7985552,-75.6144198,ZIP,,,,396,0.030884417
379654,19801,39.7277146,-75.5411537,ZIP,,,,1215,0.094759008
379656,19802,39.7566081,-75.5290789,ZIP,,,,1856,0.144751209
379657,19809,39.7577865,-75.5009534,ZIP,,,,801,0.062470753
379658,19803,39.8006655,-75.542415,ZIP,,,,1192,0.092965216
379660,19810,39.8187798,-75.5064004,ZIP,,,,1463,0.114100764
379661,17261,39.8609118,-77.5081594,ZIP,,,,46,0.003587584
379662,17222,39.8964055,-77.4939405,ZIP,,,,689,0.053735767
379663,17257,40.046821,-77.4930638,ZIP,,,,3327,0.259475901
379664,17353,39.8830857,-77.3717356,ZIP,,,,240,0.018717829
379665,17343,39.8692537,-77.3347985,ZIP,,,,14,0.001091873
379666,17266,40.0885679,-77.4129332,ZIP,,,,50,0.003899548
379667,17240,40.1508711,-77.5796858,ZIP,,,,288,0.022461394
379668,17006,40.2867832,-77.5460421,ZIP,,,,78,0.006083294
379669,17241,40.1765276,-77.408448,ZIP,,,,868,0.067696147
379670,17307,39.9477584,-77.3268192,ZIP,,,,370,0.028856653
379671,17306,39.9805809,-77.2493974,ZIP,,,,23,0.001793792
379672,17324,40.0303951,-77.2368462,ZIP,,,,251,0.019575729
379673,17304,39.977245,-77.2327421,ZIP,,,,214,0.016690064
379674,17350,39.8900884,-77.0793995,ZIP,,,,868,0.067696147
379675,17372,40.0014671,-77.1061533,ZIP,,,,306,0.023865232
379676,17081,40.2010198,-77.2834531,ZIP,,,,20,0.001559819
379677,17015,40.1778264,-77.2295358,ZIP,,,,1330,0.103727968
379678,17040,40.3227984,-77.3040949,ZIP,,,,217,0.016924037
379679,17065,40.1102115,-77.1890873,ZIP,,,,265,0.020667603
379680,17007,40.1257946,-77.1187712,ZIP,,,,372,0.029012635
379681,17072,40.2337314,-77.0817277,ZIP,,,,12,0.000935891
379682,17013,40.2426858,-77.1972839,ZIP,,,,2570,0.200436749
379683,17090,40.3182071,-77.1810433,ZIP,,,,356,0.027764779
379684,17035,40.4037855,-77.5813147,ZIP,,,,51,0.003977539
379685,17058,40.5053806,-77.55247,ZIP,,,,123,0.009592887
379686,17044,40.5772374,-77.594258,ZIP,,,,1238,0.0965528
379687,17099,40.6322416,-77.5764382,ZIP,,,,76,0.005927312
379688,17047,40.3765013,-77.4282873,ZIP,,,,252,0.01965372
379689,17037,40.4340762,-77.4220213,ZIP,,,,95,0.007409141
379690,17082,40.4950705,-77.4483761,ZIP,,,,254,0.019809702
379691,17056,40.5372876,-77.3542598,ZIP,,,,9,0.000701919
379692,17059,40.5891617,-77.3910725,ZIP,,,,461,0.035953829
379693,17009,40.6361118,-77.5652867,ZIP,,,,138,0.010762752
379694,17063,40.761026,-77.4849474,ZIP,,,,241,0.01879582
379695,16875,40.8409404,-77.5872191,ZIP,,,,266,0.020745594
379696,16832,40.8439451,-77.4815901,ZIP,,,,26,0.002027765
379698,17841,40.7248691,-77.3525556,ZIP,,,,298,0.023241304
379699,17024,40.4069339,-77.3068245,ZIP,,,,128,0.009982842
379700,17068,40.4105824,-77.1782993,ZIP,,,,386,0.030104508
379701,17074,40.4789009,-77.1485854,ZIP,,,,517,0.040321323
379702,17062,40.5467735,-77.1876563,ZIP,,,,291,0.022695367
379703,17094,40.5812474,-77.1981537,ZIP,,,,134,0.010450788
379705,17049,40.6530379,-77.2560866,ZIP,,,,239,0.018639838
379706,17812,40.7405338,-77.2279101,ZIP,,,,91,0.007097177
379707,17885,40.8663452,-77.3140169,ZIP,,,,12,0.000935891
379708,17845,40.8843701,-77.2115701,ZIP,,,,141,0.010996724
379709,17835,40.8789875,-77.2043118,ZIP,,,,9,0.000701919
379710,17086,40.6906237,-77.1220073,ZIP,,,,182,0.014194353
379711,17813,40.780401,-77.1720832,ZIP,,,,130,0.010138824
379712,17861,40.7732239,-77.0823043,ZIP,,,,10,0.00077991
379713,17316,39.9654665,-77.0079587,ZIP,,,,585,0.045624708
379714,17301,39.8952403,-76.978971,ZIP,,,,251,0.019575729
379715,17019,40.0940216,-77.0220577,ZIP,,,,1131,0.088207768
379717,17364,39.9293948,-76.8993258,ZIP,,,,276,0.021525503
379718,17362,39.8476788,-76.8687042,ZIP,,,,951,0.074169396
379719,17365,40.0607333,-76.9338601,ZIP,,,,143,0.011152706
379721,17315,40.0266037,-76.8640649,ZIP,,,,1589,0.123927624
379722,17027,40.1559978,-76.9954611,ZIP,,,,658,0.051318047
379723,17055,40.182918,-77.0045974,ZIP,,,,2191,0.170878178
379725,17050,40.2479905,-77.0273697,ZIP,,,,2032,0.158477617
379726,17053,40.3250399,-77.0264735,ZIP,,,,312,0.024333177
379727,17025,40.2940927,-76.9744815,ZIP,,,,1046,0.081578537
379728,17339,40.1347308,-76.8852917,ZIP,,,,455,0.035485884
379729,17011,40.2348299,-76.9288458,ZIP,,,,1695,0.132194665
379730,17070,40.2024014,-76.8656776,ZIP,,,,864,0.067384183
379731,17113,40.2259836,-76.8279944,ZIP,,,,794,0.061924817
379732,17043,40.2476106,-76.9001344,ZIP,,,,310,0.024177195
379733,17102,40.2703699,-76.9052788,ZIP,,,,322,0.025113087
379734,17101,40.2586545,-76.8943764,ZIP,,,,48,0.003743566
379736,17093,40.3072088,-76.9305713,ZIP,,,,165,0.012868507
379737,17110,40.3158131,-76.8864356,ZIP,,,,1651,0.128763063
379738,17104,40.2545055,-76.8621762,ZIP,,,,1624,0.126657308
379739,17103,40.2759648,-76.8663326,ZIP,,,,1037,0.080876618
379740,17109,40.289953,-76.8243141,ZIP,,,,1299,0.101310248
379741,17371,39.9027039,-76.7879603,ZIP,,,,14,0.001091873
379742,17360,39.8543723,-76.7503904,ZIP,,,,384,0.029948526
379743,17408,39.9288586,-76.7993496,ZIP,,,,1336,0.104195913
379745,17407,39.8837729,-76.7121021,ZIP,,,,141,0.010996724
379746,17403,39.9232285,-76.7127939,ZIP,,,,3549,0.276789892
379747,17401,39.9594622,-76.7334567,ZIP,,,,1460,0.113866791
379749,17404,40.0026119,-76.7735482,ZIP,,,,2298,0.17922321
379750,17345,40.0780888,-76.7475033,ZIP,,,,507,0.039541413
379751,17318,40.022258,-76.7230171,ZIP,,,,15,0.001169864
379752,17347,40.057548,-76.688144,ZIP,,,,395,0.030806426
379753,17313,39.8840134,-76.6599842,ZIP,,,,702,0.054749649
379755,17402,39.9584854,-76.65866,ZIP,,,,2118,0.165184839
379757,17356,39.8965849,-76.5822592,ZIP,,,,1492,0.116362502
379758,17366,39.9327899,-76.5567035,ZIP,,,,369,0.028778662
379759,17406,40.0147095,-76.6408726,ZIP,,,,1470,0.114646701
379760,17502,40.1009039,-76.6601467,ZIP,,,,191,0.014896272
379761,17547,40.0684346,-76.5866303,ZIP,,,,406,0.031664327
379762,17550,40.0758896,-76.5833961,ZIP,,,,47,0.003665575
379763,17370,40.12144,-76.7784018,ZIP,,,,392,0.030572454
379764,17319,40.1604888,-76.7939745,ZIP,,,,748,0.058337233
379765,17034,40.2086101,-76.7855325,ZIP,,,,103,0.008033068
379766,17057,40.1935621,-76.7245729,ZIP,,,,1590,0.124005615
379767,17111,40.2678309,-76.7873697,ZIP,,,,1888,0.147246919
379768,17036,40.268235,-76.7121061,ZIP,,,,1511,0.11784433
379770,17022,40.1670518,-76.6089197,ZIP,,,,2440,0.190297925
379771,17570,40.1299416,-76.568851,ZIP,,,,18,0.001403837
379772,17033,40.2718225,-76.6375615,ZIP,,,,1708,0.133208548
379773,17010,40.277992,-76.5828405,ZIP,,,,10,0.00077991
379774,17078,40.2874523,-76.5810802,ZIP,,,,1165,0.09085946
379775,17003,40.3623585,-76.5695991,ZIP,,,,1067,0.083216347
379776,17020,40.4141705,-77.0415028,ZIP,,,,579,0.045156762
379777,17069,40.4539871,-76.9700393,ZIP,,,,4,0.000311964
379778,17045,40.5970934,-77.0009282,ZIP,,,,186,0.014506317
379779,17018,40.422061,-76.8261239,ZIP,,,,244,0.019029793
379780,17032,40.4918306,-76.832555,ZIP,,,,549,0.042817033
379781,17061,40.566703,-76.9090902,ZIP,,,,433,0.033770083
379782,17023,40.5842658,-76.816261,ZIP,,,,237,0.018483856
379783,17005,40.6028487,-76.8097004,ZIP,,,,17,0.001325846
379784,17853,40.6947295,-77.0067,ZIP,,,,210,0.0163781
379785,17827,40.7528597,-76.9680318,ZIP,,,,39,0.003041647
379786,17842,40.8029496,-77.0401515,ZIP,,,,584,0.045546717
379787,17862,40.8605056,-77.056395,ZIP,,,,59,0.004601466
379788,17855,40.8903861,-76.9666841,ZIP,,,,64,0.004991421
379789,17017,40.6377882,-76.8821888,ZIP,,,,101,0.007877086
379790,17864,40.7047268,-76.905819,ZIP,,,,199,0.0155202
379791,17870,40.8173225,-76.888636,ZIP,,,,1612,0.125721416
379792,17889,40.8777395,-76.921282,ZIP,,,,192,0.014974263
379793,17876,40.8581079,-76.8257536,ZIP,,,,80,0.006239276
379794,17112,40.3731014,-76.7765114,ZIP,,,,2101,0.163858992
379795,17048,40.5767925,-76.7613479,ZIP,,,,249,0.019419747
379796,17030,40.6092348,-76.7256086,ZIP,,,,39,0.003041647
379797,17097,40.5800984,-76.6774281,ZIP,,,,60,0.004679457
379798,17028,40.39646,-76.6591973,ZIP,,,,291,0.022695367
379799,17038,40.4679149,-76.5560255,ZIP,,,,560,0.043674934
379800,17980,40.5186909,-76.6445435,ZIP,,,,210,0.0163781
379801,17098,40.588957,-76.6323275,ZIP,,,,161,0.012556543
379802,17978,40.6254479,-76.6149633,ZIP,,,,13,0.001013882
379803,17080,40.6406776,-76.8030998,ZIP,,,,20,0.001559819
379804,17830,40.6860638,-76.8051695,ZIP,,,,107,0.008345032
379805,17823,40.7454949,-76.7761933,ZIP,,,,84,0.00655124
379806,17867,40.7141152,-76.688597,ZIP,,,,11,0.0008579
379807,17872,40.7533959,-76.6977139,ZIP,,,,629,0.049056309
379808,17801,40.8347245,-76.7550079,ZIP,,,,992,0.077367025
379809,17968,40.6386787,-76.6122999,ZIP,,,,18,0.001403837
379810,17941,40.685722,-76.6091837,ZIP,,,,38,0.002963656
379811,17983,40.6426225,-76.5471655,ZIP,,,,94,0.00733115
379812,17836,40.7143424,-76.6064618,ZIP,,,,18,0.001403837
379813,17881,40.7829061,-76.6700138,ZIP,,,,106,0.008267041
379814,17866,40.8022525,-76.547547,ZIP,,,,658,0.051318047
379815,17860,40.8669636,-76.6110352,ZIP,,,,125,0.009748869
379816,16848,41.0113129,-77.533288,ZIP,,,,16,0.001247855
379817,16852,40.9370308,-77.5186628,ZIP,,,,27,0.002105756
379818,16854,40.8980208,-77.4731003,ZIP,,,,67,0.005225394
379819,16826,41.0539208,-77.58041,ZIP,,,,37,0.002885665
379820,17751,41.1535278,-77.5447904,ZIP,,,,483,0.03766963
379821,17750,41.057866,-77.4822532,ZIP,,,,13,0.001013882
379822,16820,40.895701,-77.3924317,ZIP,,,,86,0.006707222
379823,16872,40.9674754,-77.3584248,ZIP,,,,112,0.008734987
379824,17748,41.150402,-77.3529776,ZIP,,,,14,0.001091873
379825,17745,41.2850717,-77.4711657,ZIP,,,,2056,0.160349399
379826,17779,41.2072586,-77.376901,ZIP,,,,10,0.00077991
379827,16882,40.9124515,-77.3234713,ZIP,,,,20,0.001559819
379828,17747,41.0325782,-77.3317574,ZIP,,,,194,0.015130245
379829,17829,40.9005487,-77.1558038,ZIP,,,,30,0.002339729
379830,17844,40.9739753,-77.0854049,ZIP,,,,722,0.056309468
379831,17721,41.183625,-77.3184048,ZIP,,,,99,0.007721104
379832,17740,41.2494446,-77.2696464,ZIP,,,,899,0.070113867
379833,17776,41.4146495,-77.2928404,ZIP,,,,17,0.001325846
379834,17744,41.2409701,-77.1532743,ZIP,,,,254,0.019809702
379835,17702,41.1834876,-77.0772707,ZIP,,,,693,0.05404773
379836,17728,41.3347738,-77.0785674,ZIP,,,,356,0.027764779
379837,16938,41.5911446,-77.3703566,ZIP,,,,55,0.004289502
379838,16921,41.7241264,-77.5562565,ZIP,,,,18,0.001403837
379839,16950,41.9,-77.531963,ZIP,,,,226,0.017625955
379841,16901,41.7212913,-77.3372828,ZIP,,,,609,0.04749649
379842,16930,41.5837824,-77.1388257,ZIP,,,,83,0.006473249
379843,16911,41.6586761,-77.1291888,ZIP,,,,19,0.001481828
379844,16935,41.877494,-77.3047217,ZIP,,,,65,0.005069412
379845,16946,41.9087282,-77.137724,ZIP,,,,183,0.014272344
379847,17837,40.9749773,-76.9451499,ZIP,,,,2124,0.165652784
379848,17810,41.1113599,-77.0313721,ZIP,,,,174,0.013570426
379849,17856,41.0653578,-76.9473644,ZIP,,,,195,0.015208236
379851,17886,41.016709,-76.8752043,ZIP,,,,62,0.004835439
379852,17850,40.9655955,-76.857448,ZIP,,,,41,0.003197629
379853,17847,41.0079621,-76.8110434,ZIP,,,,751,0.058571206
379854,17887,41.1291751,-76.9328986,ZIP,,,,16,0.001247855
379855,17730,41.1104488,-76.8784104,ZIP,,,,20,0.001559819
379856,17749,41.0722406,-76.8188887,ZIP,,,,18,0.001403837
379857,17777,41.1065166,-76.8216957,ZIP,,,,450,0.035095929
379859,17752,41.1801388,-76.9302508,ZIP,,,,319,0.024879114
379860,17754,41.3116123,-76.8892124,ZIP,,,,704,0.054905631
379861,17701,41.3450452,-76.8572564,ZIP,,,,4072,0.317579161
379862,17857,40.9321358,-76.7729718,ZIP,,,,355,0.027686788
379863,17772,41.1250572,-76.7130333,ZIP,,,,177,0.013804399
379864,17868,40.9577212,-76.6339683,ZIP,,,,77,0.006005303
379865,17821,40.9901422,-76.6442054,ZIP,,,,1101,0.085868039
379867,17884,41.0559828,-76.6694626,ZIP,,,,17,0.001325846
379868,17756,41.208002,-76.7398194,ZIP,,,,680,0.053033848
379870,17762,41.2842307,-76.7001572,ZIP,,,,36,0.002807674
379871,17737,41.2992708,-76.6857797,ZIP,,,,397,0.030962408
379872,17771,41.4372849,-77.0355162,ZIP,,,,193,0.015052254
379873,17763,41.5073752,-76.9761805,ZIP,,,,23,0.001793792
379874,16912,41.678438,-77.0432609,ZIP,,,,132,0.010294806
379875,16939,41.6636492,-77.0258182,ZIP,,,,14,0.001091873
379876,17765,41.5657354,-76.9734507,ZIP,,,,70,0.005459367
379878,16917,41.7217022,-77.0567555,ZIP,,,,97,0.007565122
379879,16932,41.779128,-76.939472,ZIP,,,,55,0.004289502
379880,16933,41.8194244,-77.0625019,ZIP,,,,1125,0.087739822
379881,18619,41.4616958,-76.7178164,ZIP,,,,8,0.000623928
379882,17768,41.5588357,-76.755985,ZIP,,,,11,0.0008579
379883,17724,41.6425283,-76.805113,ZIP,,,,391,0.030494463
379884,18616,41.5048305,-76.6360575,ZIP,,,,33,0.002573701
379885,17731,41.4294097,-76.5786717,ZIP,,,,9,0.000701919
379886,18832,41.6782782,-76.5687416,ZIP,,,,140,0.010918733
379887,16947,41.7595016,-76.8040505,ZIP,,,,312,0.024333177
379889,16926,41.7270848,-76.701713,ZIP,,,,65,0.005069412
379890,16914,41.8542296,-76.7836639,ZIP,,,,161,0.012556543
379891,18814,41.7840629,-76.6072724,ZIP,,,,6,0.000467946
379892,18817,41.8727224,-76.6316108,ZIP,,,,22,0.001715801
379893,18831,41.8942235,-76.5981179,ZIP,,,,68,0.005303385
379894,17322,39.8559095,-76.5327334,ZIP,,,,457,0.035641866
379895,17317,39.9707099,-76.5231878,ZIP,,,,57,0.004445484
379896,17309,39.8713338,-76.4501287,ZIP,,,,146,0.011386679
379897,17368,39.9838581,-76.5187033,ZIP,,,,442,0.034472001
379898,17512,40.0402362,-76.4863359,ZIP,,,,1122,0.087505849
379899,17582,39.9931402,-76.469176,ZIP,,,,131,0.010216815
379900,17554,40.0403028,-76.4241758,ZIP,,,,416,0.032444236
379901,17516,39.94146,-76.3713593,ZIP,,,,338,0.026360942
379902,17565,39.8977018,-76.3310273,ZIP,,,,217,0.016924037
379903,17532,39.8581562,-76.2880083,ZIP,,,,253,0.019731711
379904,17551,39.982202,-76.3714186,ZIP,,,,2007,0.156527843
379906,17538,40.0826292,-76.4145481,ZIP,,,,449,0.035017938
379907,17603,40.0308388,-76.330432,ZIP,,,,4312,0.33629699
379910,17520,40.0975184,-76.3491926,ZIP,,,,308,0.024021214
379912,17601,40.0742412,-76.3149143,ZIP,,,,3162,0.246607394
379913,17552,40.1083518,-76.5109198,ZIP,,,,1064,0.082982374
379914,17041,40.2166344,-76.5396048,ZIP,,,,16,0.001247855
379915,17545,40.1786691,-76.4343705,ZIP,,,,1414,0.110279208
379916,17064,40.2422306,-76.4761112,ZIP,,,,12,0.000935891
379917,17083,40.277602,-76.4375948,ZIP,,,,3,0.000233973
379918,17042,40.294817,-76.4248227,ZIP,,,,2230,0.173919825
379919,17606,40.1116699,-76.3039068,ZIP,,,,0,0
379921,17543,40.1810317,-76.2953802,ZIP,,,,2923,0.227967556
379922,17016,40.2774748,-76.4022874,ZIP,,,,25,0.001949774
379924,17088,40.3006779,-76.2942244,ZIP,,,,51,0.003977539
379925,17584,39.954448,-76.2598384,ZIP,,,,571,0.044532834
379926,17560,39.9126747,-76.2276813,ZIP,,,,374,0.029168616
379927,17579,39.9604064,-76.1807521,ZIP,,,,452,0.035251911
379928,17602,40.0146233,-76.2463507,ZIP,,,,3954,0.308376228
379929,17576,40.0371955,-76.1967601,ZIP,,,,9,0.000701919
379930,17505,40.0635009,-76.1924363,ZIP,,,,152,0.011854625
379931,17540,40.0975428,-76.1898943,ZIP,,,,715,0.055763531
379932,17566,39.867186,-76.147513,ZIP,,,,925,0.072141632
379933,17572,39.9744347,-76.1193571,ZIP,,,,317,0.024723132
379934,17562,39.9704384,-76.0920671,ZIP,,,,400,0.031196381
379935,17536,39.8480343,-76.0737738,ZIP,,,,218,0.017002028
379936,17509,39.9120546,-76.0364989,ZIP,,,,367,0.02862268
379937,17529,40.0419334,-76.0971422,ZIP,,,,393,0.030650445
